"status","original_url","chosen_candidate","final_url","local_path","bytes","content_type"
"failed-cached","https://cdn-images-1.medium.com/max/800/1*svBWy9OcQZ_V_0Y1PdR9pg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*m1FDhe9jGL_k0T7P9oOFcQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1000/1*9oI2MObfXELgPD1sdLb7Ug.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*wJ8VQVtujxx3g-7geXmGIQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*eUpgfnk5ZBGfcjfvmVKARA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*niC8S0r55koH08dHwjFmbg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*tPCgo7UlbvpxbIqTAHNY8g.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*dryBakm_rcY9v0wDf-qM4A.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*WPDpvi4dX8OuisY_3JKHAw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*uVcbv4Z8jRUxI1MCPaJFKg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*6H7DrQzbeOiaiHqG_38WVA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*jjXRvltHcuUa5feKsCmUQw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*2H3QcuIz-h_AepyMkg-dig.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/400/1*ZcrYharrk7FR_A-IrLIWkw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1000/1*1jMr-n7jTPmMJreOirzGcg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*B-0wWGYi9T9t0w6VNmRQ4A.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*TmQYTTKPGi8IFZ-c0zSC7Q.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*UpssFVyFeRb_brzpspCCAg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*BTN9DmSa0p6nk44ALc3OXQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*8bbvmNm1MdURUVlTmUr6IA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*QNFFklpOCM0Wo13Qg4duIQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*dauxEBpKbAbvp5Ano6uDEw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*Zg_H0yKW_Ffv3PgXlR71HQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*PkCQREFawuTjnhJ0V0qJhQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*StdUdNb-V39FIKY17H5L6w.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*_DogHQCR8MCzjMaq2KvLMQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*qKR-v9WEIxWhW2YwquwHoA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*20lSqtsS-TH6eWv35Hjx_g.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*fnvgWuW6kvsY6Jicj9m1YA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*YiE4c_mQTqwa8TOM3t0mEA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*m5IdJAVzqC86T7_GsckCsg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*3qOj7rHyPWb5bI0it-NONw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*DbkWopgNHUbagx_jD0uC6A.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*jGI04Zvtg9WHBh2aylhNNA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*p-3nqvifY4YCOMkqVqqzqQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*PlQTDjk3agxLlPgOc3dJPg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*v_7v3X-DKxflVAiGUgHqqA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*Ae-p3i8yahpbjQgti26q5w.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*hovq_nRPHAThXGndIyFLcA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*LKJSYBsdef89xNYDhzxmSA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*sMPN1lKbrCDvMdKHZP9tSQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*ps67AnW_JzUfh9MupUCMpQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*h6UE5aCa041pAypNh4SXmA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*-tcf0mpqrp3b70ty6ZlQYQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*5hyy0un_jGd9EysLeLl5yA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*c60zmCEPBZFWDMnPiqm1xg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*o79BISyjWNNyybIXaUSDow.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*2myGBjQCkSGUTb5t7vk2xQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*2NrLYmrl1GZ-iiATYObe7A.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*vJclsPc9TDx28F90qkNhXg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*GXwjsSalMryQlwr6jB0faQ.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*NaMloeWRzRKbnDJQGBLIqQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*veMVpNNQMVafGD6QWBlpcw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*u3pIdeUx58l-B_h1uf1cpA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*IJb_wOJyIyddh0G6oCJj3Q.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*9mjhMIXZuEZpHxyRppoQJQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1200/1*rsNvibSuyVzZGX_sfRYJrg.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*UClkargoNC_tSKqRJzIKkw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*5htHPnDmbjfcBriHpxsPnw.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1200/1*RW_lj-y94YZQtre64bYY4g.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1200/1*3KEZFndtvySOlY5-2Za6JA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*s3RCBhGuaQKZdZrVnl3yLA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*9GmZRl6k47EuGbl90fJnHg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*9emZUrs8D0QFRwzLtWN4AA.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*q_dYUkvVy6SQBlDYbzFm6g.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*FQrvfp2MblClgf26zt2U3w.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*fquPw-J8OkYJZVocisvtwQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*mJbSkTQ2KD_x46ccN0qllg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*AEx2LDB3BC7CEOZmbFMu5Q.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*_SSg-JZ4q4hrVctaCGjOkw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*bquX5iwKDkRDytzSzUZy-A.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*CzyEjq9TVuKvpK81XB4quQ@2x.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*y7826uOQ8sMlIqbLZp7uPA@2x.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*HyGIWEhpIPFH2rqEozgIew.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*BhDbKMpvL8PH8opxtiPAfA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*OTQW_G-0proSKua2yxskWA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1200/1*LW9bIXcrXv5KehsT1Wnpkw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*leQAnWuHYrMAZo4k5fiahg@2x.jpeg","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*VMaRDKI7DokjkmNANHmqXA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*e-NIWDnNMpWOQ0_G6Z-7Uw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*GT1UyyC2sjSVfhcytnK1Bw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*xUFMc2tdhf63Phj3I02O3g.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*MsTCZCMWg-2-fTUqPOPbDQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/1200/1*AanqXQnQUDxpvJ5iNWVJGw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*DwRvDc24dzMTtXSCglMZmg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*GId3t30ezVN3JeWV2aGkDg.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*tCEKEKvOUDB-w-1hf01DbA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*k8HYnjjswpCaemqgQltzhA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/800/1*xmfDImVVkrDxH-9Claht3g.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*lZP8Dnx_5H6xMObXxv74Qw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*LDELxPviRrZnSP1CaJxqzw.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*6dyZdcOM8uACat9S4kpuAQ.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/600/1*IUd2XcSptxSS_E-6aFo_ZA.png","","","","",""
"failed-cached","https://cdn-images-1.medium.com/max/2560/1*1wJ1x31j_mK2oUBqN1LE8g.png","","","","",""
